https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume XRP,Volume EUR,tradecount
1657670400000,2022-07-13,XRPEUR,0.3105,0.3243,0.3023,0.3225,7498382.0,2345102.8634,8867
1657584000000,2022-07-12,XRPEUR,0.3134,0.3269,0.3,0.3107,6052916.0,1884143.0348,7283
1657497600000,2022-07-11,XRPEUR,0.3202,0.3262,0.3097,0.3141,5047713.0,1611422.9766,6817
1657411200000,2022-07-10,XRPEUR,0.3386,0.3389,0.3139,0.3198,3838681.0,1249095.4254,5064
1657324800000,2022-07-09,XRPEUR,0.334,0.3414,0.3332,0.3388,2804235.0,946185.2793,4033
1657238400000,2022-07-08,XRPEUR,0.3366,0.3531,0.3305,0.3343,7981165.0,2715631.5406,10217
1657152000000,2022-07-07,XRPEUR,0.3262,0.3397,0.3206,0.3368,4516184.0,1482855.3646,5762
1657065600000,2022-07-06,XRPEUR,0.3164,0.3275,0.3115,0.326,3499744.0,1114953.5466,5112
1656979200000,2022-07-05,XRPEUR,0.3147,0.3187,0.3045,0.3169,4579952.0,1428629.3544,5589
1656892800000,2022-07-04,XRPEUR,0.3081,0.32,0.301,0.3147,3953014.0,1219775.6457,5142
1656806400000,2022-07-03,XRPEUR,0.3029,0.3125,0.296,0.308,3336667.0,1015356.1269,4457
1656720000000,2022-07-02,XRPEUR,0.301,0.305,0.2966,0.3027,2972744.0,895664.4504,4131
1656633600000,2022-07-01,XRPEUR,0.3172,0.3207,0.2964,0.3009,6246793.0,1896288.1963,7758
1656547200000,2022-06-30,XRPEUR,0.3152,0.3182,0.294,0.3173,8182161.0,2498729.6609,10685
1656460800000,2022-06-29,XRPEUR,0.3205,0.3241,0.3053,0.315,4970257.0,1561341.4207,6390
1656374400000,2022-06-28,XRPEUR,0.3342,0.3359,0.318,0.3205,4860272.0,1586958.6558,6062
1656288000000,2022-06-27,XRPEUR,0.3403,0.3473,0.3286,0.3341,4050547.0,1370817.9257,5415
1656201600000,2022-06-26,XRPEUR,0.3488,0.356,0.3386,0.3397,3994033.0,1387451.3919,5167
1656115200000,2022-06-25,XRPEUR,0.3482,0.3543,0.3363,0.3486,4706170.0,1628619.0302,5911
1656028800000,2022-06-24,XRPEUR,0.3189,0.3672,0.3182,0.3479,14288533.0,4983802.0564,15352
1655942400000,2022-06-23,XRPEUR,0.3049,0.3198,0.3043,0.3188,3882611.0,1212473.9115,4816
1655856000000,2022-06-22,XRPEUR,0.3125,0.3133,0.302,0.305,4892901.0,1498821.9729,5420
1655769600000,2022-06-21,XRPEUR,0.306,0.3194,0.3028,0.3127,6168223.0,1927048.2337,6731
1655683200000,2022-06-20,XRPEUR,0.3117,0.3133,0.298,0.3069,5188875.0,1585921.4531,6263
1655596800000,2022-06-19,XRPEUR,0.2944,0.3181,0.2853,0.3116,6761591.0,2036540.9141,7590
1655510400000,2022-06-18,XRPEUR,0.3062,0.3111,0.2747,0.2945,10195750.0,2972536.689495,11897
1655424000000,2022-06-17,XRPEUR,0.2976,0.3235,0.2949,0.3062,8604268.0,2667217.7326,8972
1655337600000,2022-06-16,XRPEUR,0.3286,0.3319,0.2918,0.2972,8096165.0,2485183.6342,8697
1655251200000,2022-06-15,XRPEUR,0.3078,0.3317,0.2825,0.3286,17756427.0,5338055.9033,18026
1655164800000,2022-06-14,XRPEUR,0.2996,0.3129,0.2821,0.308,17810619.1,5379447.031,17445
1655078400000,2022-06-13,XRPEUR,0.327,0.3338,0.2894,0.2996,18321540.5,5562634.0509,20138
1654992000000,2022-06-12,XRPEUR,0.3426,0.3478,0.3237,0.3271,6875498.0,2303808.4098,8530
1654905600000,2022-06-11,XRPEUR,0.3627,0.3695,0.3387,0.3425,5731071.0,2018992.1511,7401
1654819200000,2022-06-10,XRPEUR,0.3765,0.3871,0.3582,0.3629,5000039.0,1858565.8009,7155
1654732800000,2022-06-09,XRPEUR,0.374,0.3784,0.3705,0.3767,2831623.0,1061898.934,4273
1654646400000,2022-06-08,XRPEUR,0.381,0.3832,0.3688,0.3735,3247881.0,1216087.9075,4875
1654560000000,2022-06-07,XRPEUR,0.3757,0.3897,0.3604,0.381,6769678.0,2513296.0025,8961
1654473600000,2022-06-06,XRPEUR,0.3687,0.3811,0.3676,0.3768,3589445.0,1347479.7656,6379
1654387200000,2022-06-05,XRPEUR,0.367,0.3733,0.3638,0.3687,2211992.0,814199.6528,3664
1654300800000,2022-06-04,XRPEUR,0.3644,0.3682,0.359,0.3666,1526637.0,555961.0725,3084
1654214400000,2022-06-03,XRPEUR,0.3769,0.3809,0.3587,0.3642,2632063.0,969948.1745,4936
1654128000000,2022-06-02,XRPEUR,0.3734,0.3787,0.3661,0.377,2889901.0,1072928.605,4270
1654041600000,2022-06-01,XRPEUR,0.3931,0.3974,0.365,0.3736,3561828.0,1363202.876,5379
1653955200000,2022-05-31,XRPEUR,0.3891,0.4035,0.38,0.3931,4107484.0,1601490.6534,6938
1653868800000,2022-05-30,XRPEUR,0.3626,0.3901,0.3605,0.3888,4165949.0,1556885.4537,5387
1653782400000,2022-05-29,XRPEUR,0.3599,0.3639,0.3538,0.3625,1234982.0,445077.053,2668
1653696000000,2022-05-28,XRPEUR,0.356,0.3624,0.3545,0.3603,1657086.0,595118.7151,2988
1653609600000,2022-05-27,XRPEUR,0.3664,0.3746,0.3511,0.355,3490883.0,1268704.0799,5483
1653523200000,2022-05-26,XRPEUR,0.3797,0.3842,0.3513,0.3652,3985701.0,1459866.1158,5802
1653436800000,2022-05-25,XRPEUR,0.3805,0.3881,0.3701,0.3802,2753400.0,1045505.2753,4957
1653350400000,2022-05-24,XRPEUR,0.3787,0.3877,0.3643,0.3806,5469554.0,2069999.5403,8613
1653264000000,2022-05-23,XRPEUR,0.399,0.4028,0.3748,0.3792,7422002.0,2923042.5757,15071
1653177600000,2022-05-22,XRPEUR,0.392,0.4026,0.3882,0.3991,4053268.0,1603234.4776,8850
1653091200000,2022-05-21,XRPEUR,0.3886,0.3957,0.3819,0.3926,4499817.0,1757134.4168,9995
1653004800000,2022-05-20,XRPEUR,0.3964,0.4159,0.3806,0.3885,10994155.0,4370502.0688,18748
1652918400000,2022-05-19,XRPEUR,0.3877,0.4008,0.3727,0.3972,8990977.0,3500361.3078,19088
1652832000000,2022-05-18,XRPEUR,0.4146,0.4192,0.3848,0.3871,6636811.0,2641183.9698,17396
1652745600000,2022-05-17,XRPEUR,0.4057,0.419,0.396,0.4152,6596753.0,2702539.5267,17014
1652659200000,2022-05-16,XRPEUR,0.4302,0.4302,0.3817,0.4046,9831267.0,3981369.7467,21655
1652572800000,2022-05-15,XRPEUR,0.41,0.49,0.3989,0.431,4836031.0,2007062.6388,14645
1652486400000,2022-05-14,XRPEUR,0.4071,0.4234,0.3801,0.4099,6851881.0,2738426.36,20191
1652400000000,2022-05-13,XRPEUR,0.3704,0.4468,0.3666,0.4064,10216840.0,4272981.1398,21552
1652313600000,2022-05-12,XRPEUR,0.395,0.4068,0.3,0.3707,29687974.5,10425806.725363,41784
1652227200000,2022-05-11,XRPEUR,0.4883,0.4965,0.3462,0.3934,22286630.26,9433547.826993,35274
1652140800000,2022-05-10,XRPEUR,0.4619,0.5091,0.4481,0.488,8023358.0,3890405.1115,20391
1652054400000,2022-05-09,XRPEUR,0.5386,0.5503,0.4478,0.4621,9898729.65,4878047.869739,25684
1651968000000,2022-05-08,XRPEUR,0.5515,0.5533,0.5292,0.5381,3255631.0,1765805.5464,10245
1651881600000,2022-05-07,XRPEUR,0.5717,0.5735,0.5403,0.5515,2475990.0,1388321.1526,8471
1651795200000,2022-05-06,XRPEUR,0.5681,0.5855,0.5565,0.5716,4738087.0,2706714.7265,15512
1651708800000,2022-05-05,XRPEUR,0.6083,0.6189,0.5527,0.5683,5586080.0,3265851.2968,15571
1651622400000,2022-05-04,XRPEUR,0.5757,0.6122,0.5746,0.6088,4673939.0,2763009.1857,12226
1651536000000,2022-05-03,XRPEUR,0.585,0.5971,0.567,0.5755,3369022.0,1963693.9889,9217
1651449600000,2022-05-02,XRPEUR,0.5757,0.6,0.5705,0.5849,4674507.0,2733647.1779,13409
1651363200000,2022-05-01,XRPEUR,0.5563,0.5818,0.5483,0.5755,5016807.0,2832713.2427,16028
1651276800000,2022-04-30,XRPEUR,0.5807,0.5969,0.539,0.5565,4172158.0,2403558.0051,14055
1651190400000,2022-04-29,XRPEUR,0.6126,0.6148,0.5686,0.5804,4854463.0,2861852.5062,14482
1651104000000,2022-04-28,XRPEUR,0.6172,0.6244,0.603,0.6126,3648831.0,2243848.6631,9769
1651017600000,2022-04-27,XRPEUR,0.6044,0.6253,0.5984,0.6179,3784372.0,2324251.8301,10577
1650931200000,2022-04-26,XRPEUR,0.6474,0.659,0.5909,0.6043,4660963.0,2908464.6375,11279
1650844800000,2022-04-25,XRPEUR,0.6461,0.6517,0.6018,0.6473,4827048.0,3011986.2706,12982
1650758400000,2022-04-24,XRPEUR,0.6546,0.6606,0.6446,0.6469,2051752.0,1339037.7233,5878
1650672000000,2022-04-23,XRPEUR,0.6663,0.674,0.6522,0.6542,2220919.0,1469194.2489,5682
1650585600000,2022-04-22,XRPEUR,0.6776,0.6849,0.6626,0.6663,2578949.0,1735012.2642,7483
1650499200000,2022-04-21,XRPEUR,0.6938,0.7093,0.6647,0.6777,2500197.0,1723746.8694,7750
1650412800000,2022-04-20,XRPEUR,0.7184,0.7192,0.6855,0.6931,2894197.0,2031165.147,7953
1650326400000,2022-04-19,XRPEUR,0.7161,0.726,0.704,0.7186,2654521.0,1898134.3377,6574
1650240000000,2022-04-18,XRPEUR,0.6967,0.716,0.6746,0.716,2894073.0,2005474.0907,5593
1650153600000,2022-04-17,XRPEUR,0.7239,0.7288,0.693,0.6973,1306767.0,935867.7571,3390
1650067200000,2022-04-16,XRPEUR,0.7292,0.7425,0.7103,0.7241,1851298.0,1340252.6185,4534
1649980800000,2022-04-15,XRPEUR,0.6721,0.7384,0.6721,0.7288,4431587.0,3173366.8778,9280
1649894400000,2022-04-14,XRPEUR,0.664,0.68,0.6554,0.6722,2538544.0,1694592.9069,5063
1649808000000,2022-04-13,XRPEUR,0.661,0.6679,0.6495,0.6648,2674987.0,1767936.1562,5055
1649721600000,2022-04-12,XRPEUR,0.6393,0.6713,0.6377,0.6607,3658773.0,2387294.2695,6345
1649635200000,2022-04-11,XRPEUR,0.694,0.694,0.6265,0.639,4088465.0,2682039.6447,7430
1649548800000,2022-04-10,XRPEUR,0.7026,0.7107,0.6923,0.6935,1657699.0,1163842.5302,4100
1649462400000,2022-04-09,XRPEUR,0.695,0.7061,0.694,0.7019,1136207.0,796150.9042,2867
1649376000000,2022-04-08,XRPEUR,0.7249,0.7313,0.6878,0.6954,2120578.0,1506002.0015,5675
1649289600000,2022-04-07,XRPEUR,0.6975,0.728,0.6919,0.7237,2133738.0,1523486.8157,4950
1649203200000,2022-04-06,XRPEUR,0.7484,0.7525,0.6938,0.6983,3583101.0,2584182.932,7797
1649116800000,2022-04-05,XRPEUR,0.7535,0.7672,0.7466,0.7495,2443110.0,1841850.2652,5010
1649030400000,2022-04-04,XRPEUR,0.7639,0.7639,0.7344,0.7531,2365413.0,1779053.7188,4960
1648944000000,2022-04-03,XRPEUR,0.7471,0.7715,0.7387,0.7639,1360542.0,1032892.9875,3334
1648857600000,2022-04-02,XRPEUR,0.7506,0.7705,0.7429,0.7466,2008255.0,1520794.8945,4059
1648771200000,2022-04-01,XRPEUR,0.7377,0.7564,0.7307,0.7506,3121197.0,2328738.0368,6053
1648684800000,2022-03-31,XRPEUR,0.77,0.7877,0.7055,0.7369,4119314.0,3089068.7014,8596
1648598400000,2022-03-30,XRPEUR,0.7736,0.7835,0.7623,0.7716,2640033.0,2042873.9591,5544
1648512000000,2022-03-29,XRPEUR,0.7863,0.8069,0.7608,0.7743,3291238.0,2586395.2673,6064
1648425600000,2022-03-28,XRPEUR,0.7812,0.8313,0.7765,0.7872,5647999.0,4554722.7091,10565
1648339200000,2022-03-27,XRPEUR,0.7598,0.782,0.7552,0.7812,2293613.0,1761258.1087,4314
1648252800000,2022-03-26,XRPEUR,0.7513,0.7613,0.7484,0.7594,1291825.0,978552.2719,3350
1648166400000,2022-03-25,XRPEUR,0.7664,0.7681,0.7465,0.7521,3181640.0,2415403.3149,5068
1648080000000,2022-03-24,XRPEUR,0.7617,0.774,0.7536,0.7665,3578805.0,2734189.5394,5606
1647993600000,2022-03-23,XRPEUR,0.7599,0.7677,0.7427,0.7621,2665814.0,2011267.0505,6052
1647907200000,2022-03-22,XRPEUR,0.7603,0.7868,0.7516,0.7592,3788821.0,2909810.2261,7987
1647820800000,2022-03-21,XRPEUR,0.7311,0.7767,0.7142,0.7605,3786884.0,2834419.3657,7989
1647734400000,2022-03-20,XRPEUR,0.7419,0.7445,0.7204,0.7309,1714127.0,1253993.2104,4366
1647648000000,2022-03-19,XRPEUR,0.7222,0.7488,0.7176,0.7426,3325816.0,2453316.0629,6870
1647561600000,2022-03-18,XRPEUR,0.7163,0.7253,0.7043,0.7223,2877318.0,2053528.7952,6839
1647475200000,2022-03-17,XRPEUR,0.7203,0.7243,0.7095,0.7164,2895230.0,2073528.8373,6803
1647388800000,2022-03-16,XRPEUR,0.6992,0.7214,0.6918,0.7195,4612750.0,3246609.6469,10655
1647302400000,2022-03-15,XRPEUR,0.709,0.7106,0.6751,0.699,3295925.0,2289190.7736,8309
1647216000000,2022-03-14,XRPEUR,0.698,0.7122,0.685,0.7089,4048634.0,2832099.8382,9892
1647129600000,2022-03-13,XRPEUR,0.7218,0.7387,0.6913,0.6981,3483084.0,2509872.6243,8729
1647043200000,2022-03-12,XRPEUR,0.7369,0.779,0.7144,0.7218,6844817.0,5068040.9444,14822
1646956800000,2022-03-11,XRPEUR,0.6686,0.7472,0.662,0.737,7569669.0,5286354.4255,15148
1646870400000,2022-03-10,XRPEUR,0.6922,0.704,0.653,0.6699,5560804.0,3728566.6818,9558
1646784000000,2022-03-09,XRPEUR,0.6613,0.7025,0.6611,0.6919,4178057.0,2865491.7693,8630
1646697600000,2022-03-08,XRPEUR,0.6639,0.6721,0.657,0.6618,2687249.0,1784164.2943,5863
1646611200000,2022-03-07,XRPEUR,0.6662,0.6938,0.6492,0.6639,4391925.0,2964559.9438,8182
1646524800000,2022-03-06,XRPEUR,0.6905,0.6951,0.6636,0.667,2065328.0,1397065.1542,3966
1646438400000,2022-03-05,XRPEUR,0.6524,0.7055,0.6459,0.6915,2724815.0,1863164.3728,5353
1646352000000,2022-03-04,XRPEUR,0.6788,0.6804,0.6372,0.6531,4006335.0,2664940.4123,6729
1646265600000,2022-03-03,XRPEUR,0.691,0.7123,0.6647,0.6794,2469571.0,1687994.4438,5676
1646179200000,2022-03-02,XRPEUR,0.7057,0.706,0.6821,0.6921,4060373.0,2814943.8936,7147
1646092800000,2022-03-01,XRPEUR,0.6965,0.7208,0.6775,0.7053,4947866.0,3458644.6086,9215
1646006400000,2022-02-28,XRPEUR,0.646,0.7066,0.6351,0.6967,4160044.0,2787141.3591,7961
1645920000000,2022-02-27,XRPEUR,0.6666,0.6817,0.6311,0.6453,4364568.0,2857627.7941,7840
1645833600000,2022-02-26,XRPEUR,0.6836,0.7061,0.6582,0.6663,5220589.0,3551858.2998,8504
1645747200000,2022-02-25,XRPEUR,0.6223,0.6932,0.6112,0.6836,6299639.0,4036240.331,10197
1645660800000,2022-02-24,XRPEUR,0.6166,0.6462,0.5525,0.6214,9980989.0,5856455.8591,15678
1645574400000,2022-02-23,XRPEUR,0.637,0.6558,0.6131,0.6162,5147213.0,3272172.1118,7452
1645488000000,2022-02-22,XRPEUR,0.6214,0.6416,0.5928,0.6369,7388206.0,4557552.9237,11128
1645401600000,2022-02-21,XRPEUR,0.6868,0.7074,0.6158,0.6212,8493438.0,5711964.6466,11484
1645315200000,2022-02-20,XRPEUR,0.7262,0.7273,0.6764,0.685,6937362.0,4831242.018,9844
1645228800000,2022-02-19,XRPEUR,0.6934,0.7554,0.6803,0.7264,7491579.0,5396105.0898,11272
1645142400000,2022-02-18,XRPEUR,0.677,0.709,0.6683,0.6937,6781381.0,4666331.0819,9612
1645056000000,2022-02-17,XRPEUR,0.7357,0.743,0.6635,0.6766,6620545.0,4671838.2766,10482
1644969600000,2022-02-16,XRPEUR,0.7503,0.7503,0.7119,0.7352,5713706.0,4175907.5604,10407
1644883200000,2022-02-15,XRPEUR,0.7095,0.7569,0.7046,0.7497,5284895.0,3862567.1983,11198
1644796800000,2022-02-14,XRPEUR,0.7099,0.7185,0.6899,0.709,5467162.0,3839505.3782,10267
1644710400000,2022-02-13,XRPEUR,0.7256,0.7477,0.6996,0.7097,7261634.0,5257340.0837,12218
1644624000000,2022-02-12,XRPEUR,0.6695,0.7517,0.6593,0.7253,10958483.0,7707748.278,15516
1644537600000,2022-02-11,XRPEUR,0.7238,0.7309,0.6615,0.6697,9931476.0,7010048.5518,14555
1644451200000,2022-02-10,XRPEUR,0.7625,0.7853,0.7194,0.7238,11172186.0,8463941.0758,16082
1644364800000,2022-02-09,XRPEUR,0.769,0.8019,0.7387,0.7625,14273924.0,10972109.3163,20434
1644278400000,2022-02-08,XRPEUR,0.7278,0.8018,0.704,0.767,16424064.0,12339419.6644,28779
1644192000000,2022-02-07,XRPEUR,0.5964,0.7346,0.5868,0.7276,8779231.0,5951084.5413,17589
1644105600000,2022-02-06,XRPEUR,0.5821,0.6009,0.5767,0.5964,2887631.0,1691988.8875,5664
1644019200000,2022-02-05,XRPEUR,0.5738,0.6007,0.5688,0.5821,4073686.0,2381156.5338,7999
1643932800000,2022-02-04,XRPEUR,0.5341,0.5759,0.5284,0.5731,4365104.0,2379663.5654,7619
1643846400000,2022-02-03,XRPEUR,0.5345,0.5379,0.522,0.5333,3253011.0,1723220.183,6032
1643760000000,2022-02-02,XRPEUR,0.5583,0.5608,0.5286,0.5331,3018393.0,1646589.7062,5880
1643673600000,2022-02-01,XRPEUR,0.5503,0.5607,0.5439,0.5583,3550479.0,1963325.1515,7020
1643587200000,2022-01-31,XRPEUR,0.5403,0.556,0.521,0.5501,3827082.0,2042705.9807,6978
1643500800000,2022-01-30,XRPEUR,0.556,0.5603,0.5373,0.5405,2149342.0,1181769.3454,4773
1643414400000,2022-01-29,XRPEUR,0.5493,0.5625,0.5475,0.5559,2718843.0,1505417.7719,6415
1643328000000,2022-01-28,XRPEUR,0.5465,0.5517,0.5317,0.5494,2406769.0,1303834.5192,5831
1643241600000,2022-01-27,XRPEUR,0.5522,0.5565,0.5254,0.5463,2846579.0,1541663.2387,6146
1643155200000,2022-01-26,XRPEUR,0.5478,0.5837,0.5392,0.5523,5113937.0,2852380.7449,9600
1643068800000,2022-01-25,XRPEUR,0.5415,0.5531,0.52,0.5466,3366267.0,1802837.9634,7016
1642982400000,2022-01-24,XRPEUR,0.5551,0.5551,0.491,0.5412,6170913.0,3198675.8054,9577
1642896000000,2022-01-23,XRPEUR,0.5275,0.5612,0.5217,0.5563,4700161.0,2537373.8856,8073
1642809600000,2022-01-22,XRPEUR,0.5629,0.5772,0.4845,0.528,8618981.82,4520469.486062,15117
1642723200000,2022-01-21,XRPEUR,0.6373,0.644,0.5408,0.563,7929338.0,4721070.8162,14376
1642636800000,2022-01-20,XRPEUR,0.6521,0.6721,0.6343,0.638,3188652.0,2100580.0449,6572
1642550400000,2022-01-19,XRPEUR,0.6645,0.6659,0.6391,0.6516,2448517.0,1596154.9052,5426
1642464000000,2022-01-18,XRPEUR,0.669,0.6746,0.6461,0.6645,2531374.0,1670880.5097,5697
1642377600000,2022-01-17,XRPEUR,0.683,0.6848,0.6576,0.6693,3147557.0,2103517.3002,6099
1642291200000,2022-01-16,XRPEUR,0.6839,0.6882,0.6739,0.683,1686477.0,1151728.351,4672
1642204800000,2022-01-15,XRPEUR,0.6787,0.6928,0.6749,0.6839,2640627.0,1807792.0828,5071
1642118400000,2022-01-14,XRPEUR,0.6706,0.6892,0.657,0.6789,3020577.0,2038797.7055,6111
1642032000000,2022-01-13,XRPEUR,0.7001,0.7029,0.664,0.6705,3251620.0,2220898.7003,6257
1641945600000,2022-01-12,XRPEUR,0.6793,0.7068,0.667,0.6987,4664612.0,3207393.9895,8292
1641859200000,2022-01-11,XRPEUR,0.6541,0.685,0.6452,0.6783,4242359.0,2811399.5234,7794
1641772800000,2022-01-10,XRPEUR,0.6635,0.6694,0.6178,0.6536,4020805.0,2597047.8555,7751
1641686400000,2022-01-09,XRPEUR,0.6574,0.6768,0.651,0.6643,2188311.0,1454338.872,4523
1641600000000,2022-01-08,XRPEUR,0.6736,0.6846,0.6372,0.6571,3207580.0,2131027.2981,6080
1641513600000,2022-01-07,XRPEUR,0.6915,0.6915,0.6467,0.6719,3461895.0,2320979.4426,7615
1641427200000,2022-01-06,XRPEUR,0.6842,0.7016,0.654,0.6908,4356138.0,2951386.6208,8701
1641340800000,2022-01-05,XRPEUR,0.7296,0.7408,0.63,0.685,4899916.0,3451501.166,10859
1641254400000,2022-01-04,XRPEUR,0.7375,0.7491,0.7229,0.7298,2639738.0,1939859.7422,5467
1641168000000,2022-01-03,XRPEUR,0.7556,0.7557,0.728,0.7363,2982349.0,2208469.4634,5674
1641081600000,2022-01-02,XRPEUR,0.7496,0.7628,0.7381,0.7562,2479518.0,1861234.809,4639
1640995200000,2022-01-01,XRPEUR,0.7302,0.7541,0.7302,0.7492,2023532.0,1504623.4446,4788
1640908800000,2021-12-31,XRPEUR,0.7415,0.89,0.6693,0.7285,7725901.0,5631924.8213,12466
1640822400000,2021-12-30,XRPEUR,0.7205,0.7591,0.7078,0.7419,3584747.0,2653799.515,6499
1640736000000,2021-12-29,XRPEUR,0.7555,0.765,0.7156,0.72,3308723.0,2452054.9407,7028
1640649600000,2021-12-28,XRPEUR,0.8187,0.8187,0.7485,0.7536,4068195.0,3153949.7257,8886
1640563200000,2021-12-27,XRPEUR,0.815,0.8446,0.8087,0.8181,3395941.0,2804837.8564,7273
1640476800000,2021-12-26,XRPEUR,0.8189,0.8264,0.8024,0.8142,1918189.0,1557727.7617,4919
1640390400000,2021-12-25,XRPEUR,0.8064,0.8277,0.7957,0.8198,2791195.0,2280075.3117,6064
1640304000000,2021-12-24,XRPEUR,0.8777,0.8798,0.794,0.8058,7764676.0,6505823.6307,14464
1640217600000,2021-12-23,XRPEUR,0.8434,0.8975,0.8285,0.8769,6758586.0,5891667.663,15114
1640131200000,2021-12-22,XRPEUR,0.8392,0.8628,0.8167,0.8431,5363274.0,4515549.1634,10657
1640044800000,2021-12-21,XRPEUR,0.7805,0.8511,0.7566,0.8385,5500494.0,4427589.076,11403
1639958400000,2021-12-20,XRPEUR,0.7423,0.8138,0.7324,0.779,6437763.0,4961049.9108,12353
1639872000000,2021-12-19,XRPEUR,0.7353,0.755,0.7299,0.7424,2396378.0,1777748.6846,5201
1639785600000,2021-12-18,XRPEUR,0.709,0.7426,0.7043,0.7363,2675010.0,1951405.5147,5404
1639699200000,2021-12-17,XRPEUR,0.7105,0.7344,0.6871,0.709,2947380.0,2095893.8211,6437
1639612800000,2021-12-16,XRPEUR,0.7314,0.7402,0.709,0.7105,3002664.0,2183737.3155,5972
1639526400000,2021-12-15,XRPEUR,0.7205,0.744,0.6913,0.7324,4115973.0,2963096.4492,8234
1639440000000,2021-12-14,XRPEUR,0.6946,0.73,0.6857,0.7204,4464769.0,3161672.4568,7886
1639353600000,2021-12-13,XRPEUR,0.7433,0.7475,0.6748,0.6939,5383647.0,3828228.7143,9239
1639267200000,2021-12-12,XRPEUR,0.7442,0.7587,0.7179,0.744,3564386.0,2627730.8093,6218
1639180800000,2021-12-11,XRPEUR,0.7079,0.7479,0.6958,0.7421,4086997.0,2990830.9348,6274
1639094400000,2021-12-10,XRPEUR,0.7607,0.7822,0.7024,0.7077,10569158.0,7884850.7684,13286
1639008000000,2021-12-09,XRPEUR,0.7609,0.8272,0.7364,0.7605,16493454.0,12943603.8194,18286
1638921600000,2021-12-08,XRPEUR,0.7244,0.7798,0.7122,0.7608,7257404.0,5422323.677,10493
1638835200000,2021-12-07,XRPEUR,0.7331,0.7509,0.7137,0.7242,5752255.0,4234211.3364,8041
1638748800000,2021-12-06,XRPEUR,0.7131,0.7371,0.6637,0.7347,7537971.0,5272785.7339,10251
1638662400000,2021-12-05,XRPEUR,0.7553,0.7697,0.6859,0.713,9595655.0,6930852.1806,12380
1638576000000,2021-12-04,XRPEUR,0.8172,0.8193,0.5498,0.755,17230213.02,11982126.610468,31044
1638489600000,2021-12-03,XRPEUR,0.8607,0.8709,0.792,0.8173,4080193.0,3434539.3957,9118
1638403200000,2021-12-02,XRPEUR,0.8755,0.8755,0.8448,0.8614,3572954.0,3077045.5079,7522
1638316800000,2021-12-01,XRPEUR,0.882,0.8989,0.857,0.8757,3970080.0,3514912.0128,8018
1638230400000,2021-11-30,XRPEUR,0.8773,0.9042,0.8566,0.8804,6617931.0,5837095.3117,11177
1638144000000,2021-11-29,XRPEUR,0.8602,0.889,0.8549,0.877,5256511.0,4589225.3149,9522
1638057600000,2021-11-28,XRPEUR,0.8399,0.86,0.7856,0.86,5795726.0,4757453.0493,10775
1637971200000,2021-11-27,XRPEUR,0.8332,0.8565,0.8292,0.84,3884963.0,3284444.6676,7985
1637884800000,2021-11-26,XRPEUR,0.9315,0.9337,0.8126,0.8331,9274071.0,7928815.8733,17658
1637798400000,2021-11-25,XRPEUR,0.923,0.9495,0.9125,0.9302,3957463.0,3684310.3573,8043
1637712000000,2021-11-24,XRPEUR,0.9484,0.954,0.9001,0.9235,3631983.0,3347831.4431,7702
1637625600000,2021-11-23,XRPEUR,0.9224,0.9529,0.9065,0.9484,3748229.0,3489608.5021,7383
1637539200000,2021-11-22,XRPEUR,0.9411,0.95,0.9114,0.9225,4339257.0,4026857.0608,8224
1637452800000,2021-11-21,XRPEUR,0.9751,0.9755,0.9374,0.9396,3026701.0,2894720.204,6593
1637366400000,2021-11-20,XRPEUR,0.9674,0.9798,0.9433,0.9747,3840123.0,3705774.8284,7633
1637280000000,2021-11-19,XRPEUR,0.9165,0.9764,0.8964,0.9674,5159777.0,4864356.4046,9770
1637193600000,2021-11-18,XRPEUR,0.9709,1.0289,0.8952,0.9165,9775724.0,9366737.8375,16860
1637107200000,2021-11-17,XRPEUR,0.9636,0.9848,0.9372,0.9704,5825035.0,5602924.7525,11734
1637020800000,2021-11-16,XRPEUR,1.0331,1.0331,0.9227,0.9639,10919851.0,10645453.4186,21275
1636934400000,2021-11-15,XRPEUR,1.0441,1.0675,1.0275,1.034,5259850.0,5518389.3001,10075
1636848000000,2021-11-14,XRPEUR,1.0451,1.0538,1.0269,1.0443,3746016.0,3894774.9902,7929
1636761600000,2021-11-13,XRPEUR,1.0438,1.0577,1.0247,1.0453,5676975.0,5914539.9785,9305
1636675200000,2021-11-12,XRPEUR,1.0666,1.082,1.0125,1.0424,7817169.0,8139298.1258,13206
1636588800000,2021-11-11,XRPEUR,1.0389,1.0968,1.0275,1.0669,8782860.0,9362337.8905,15730
1636502400000,2021-11-10,XRPEUR,1.0885,1.1703,0.98,1.0409,17511177.0,19238707.7513,34202
1636416000000,2021-11-09,XRPEUR,1.1065,1.1117,1.0598,1.0881,9834106.0,10685754.4604,17587
1636329600000,2021-11-08,XRPEUR,1.062,1.1264,1.0616,1.1063,13823454.0,15162678.6421,24035
1636243200000,2021-11-07,XRPEUR,1.0006,1.0764,0.9962,1.0612,9034033.0,9433728.7692,14537
1636156800000,2021-11-06,XRPEUR,1.0079,1.0231,0.96,1.0006,4873744.0,4841143.6845,9698
1636070400000,2021-11-05,XRPEUR,1.0408,1.0415,0.97,1.0081,5928780.0,5992178.5418,11548
1635984000000,2021-11-04,XRPEUR,1.0435,1.0849,1.0049,1.0416,9920508.0,10293126.8807,18148
